SK1,SK2,SB1,SB2,SG1,SY1,SY2,SY3,SO1,SP1,SV1,SR1,SR2,SR3,SW1,Base_A,Base_B,Base_C,UT578_A,UT578_AF,UT578_AS,UT6581,Target_L,Target_a,Target_b
7.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,400.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,61.71,38.85,50.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,50.52,54.5,37.16
0.0,21.0,0.0,0.0,0.0,0.0,470.0,670.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,44.83,20.43,28.38
0.0,0.0,0.0,0.0,0.0,170.0,180.0,670.0,75.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,71.99,25.54,62.83
0.0,6.0,0.0,0.0,0.0,0.0,0.0,668.0,350.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,59.82,33.43,49.74
18.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,61.9,34.7,55.94
0.0,0.0,0.0,0.0,0.0,10.0,0.0,655.0,515.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,61.68,44.55,51.81
30.0,0.0,0.0,0.0,0.0,0.0,500.0,650.0,460.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,59.33,31.68,49.05
0.0,0.0,0.0,0.0,0.0,215.0,330.0,647.0,81.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,70.0,26.08,63.49
0.0,11.0,0.0,0.0,0.0,0.0,150.0,640.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.1,36.85,31.12
0.0,102.0,0.0,0.0,0.0,0.0,546.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41.59,-2.19,21.44
0.0,68.0,0.0,0.0,0.0,0.0,370.0,620.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,40.61,13.19,20.38
5.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,440.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,61.68,39.81,49.94
6.0,0.0,0.0,0.0,0.0,0.0,238.0,609.0,66.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,72.9,23.49,64.24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,0.0,0.0,0.0,0.0,216.0,0.0,415.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,56.73,47.08,35.08
6.0,0.0,0.0,0.0,0.0,0.0,672.0,606.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,72.77,23.59,74.24
6.0,0.0,0.0,0.0,0.0,0.0,150.0,600.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,63.25,35.16,58.56
5.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,169.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,70.75,30.51,56.3
0.0,0.0,0.0,0.0,8.0,0.0,307.0,597.0,0.0,0.0,0.0,35.0,0.0,0.0,97.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,66.73,20.84,60.21
0.0,0.0,0.0,0.0,125.0,0.0,0.0,590.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.94,14.41,14.97
0.0,27.0,0.0,0.0,0.0,0.0,0.0,588.0,0.0,0.0,0.0,0.0,60.0,0.0,323.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,52.94,16.38,29.45
0.0,278.0,0.0,0.0,186.0,0.0,304.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.81,-4.02,5.11
0.0,10.0,0.0,0.0,0.0,0.0,0.0,581.0,345.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.08,29.79,36.29
6.0,0.0,0.0,0.0,0.0,0.0,145.0,580.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,64.7,36.01,60.79
0.0,87.0,0.0,0.0,0.0,0.0,80.0,580.0,0.0,0.0,0.0,0.0,102.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,39.18,7.65,15.34
0.0,259.0,0.0,0.0,0.0,0.0,360.0,570.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.23,-2.54,8.22
0.0,77.0,0.0,0.0,75.0,0.0,320.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.09,-6.13,17.68
0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,60.48,47.42,51.75
0.0,13.0,0.0,0.0,0.0,0.0,0.0,560.0,390.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,55.42,27.43,40.54
0.0,49.0,0.0,0.0,0.0,0.0,240.0,551.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,41.79,12.19,21.92
0.0,148.0,0.0,0.0,50.0,0.0,390.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.82,-4.69,12.77
0.0,15.0,0.0,0.0,40.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,140.0,300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.42,11.22,22.91
0.0,9.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,10.0,0.0,0.0,665.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.61,41.29,23.52
0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,59.24,49.54,50.48
0.0,0.0,0.0,7.0,0.0,0.0,0.0,543.0,360.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,57.12,25.91,43.84
0.0,350.0,0.0,0.0,0.0,0.0,0.0,542.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.88,5.33,5.46
0.0,0.0,0.0,0.0,0.0,6.0,271.0,540.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,62.88,42.53,57.12
0.0,12.0,0.0,0.0,0.0,0.0,0.0,540.0,400.0,0.0,0.0,0.0,0.0,54.0,108.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50.41,26.44,31.74
4.0,0.0,0.0,0.0,0.0,0.0,607.0,530.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,73.84,23.25,75.56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,310.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,65.61,39.59,54.72
0.0,98.0,0.0,0.0,0.0,0.0,464.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.84,-1.72,18.57
0.0,87.0,0.0,0.0,0.0,0.0,37.0,525.0,0.0,0.0,0.0,0.0,0.0,156.0,175.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,41.04,10.54,16.03
0.0,0.0,0.0,0.0,10.0,0.0,0.0,523.0,633.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,54.04,33.9,41.61
5.0,0.0,0.0,0.0,0.0,0.0,630.0,520.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,72.87,26.87,75.48
0.0,48.0,0.0,0.0,220.0,0.0,180.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,43.91,-13.84,20.24
0.0,0.0,0.0,0.0,0.0,0.0,163.0,516.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.82,53.19,31.61
0.0,0.0,0.0,0.0,0.0,0.0,163.0,516.0,0.0,0.0,0.0,0.0,590.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.5,54.79,33.93
0.0,0.0,0.0,0.0,0.0,0.0,610.0,510.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,71.99,30.05,73.16
0.0,88.0,0.0,0.0,0.0,0.0,0.0,506.0,0.0,0.0,0.0,0.0,0.0,110.0,297.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,45.04,8.69999999999999,15.94
0.0,96.0,0.0,0.0,0.0,0.0,550.0,500.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.74,-1.61,21.05
0.0,60.0,0.0,0.0,0.0,0.0,350.0,500.0,0.0,0.0,0.0,0.0,111.0,0.0,150.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,44.27,9.05,18.16
0.0,0.0,0.0,0.0,8.0,0.0,250.0,500.0,0.0,0.0,0.0,124.0,0.0,0.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,60.69,30.77,46.89
0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,61.66,46.42,52.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,419.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.48,51.63,36.95
0.0,130.0,0.0,0.0,80.0,0.0,270.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,37.92,-5.66,13.12
0.0,142.0,0.0,0.0,72.0,0.0,270.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,38.73,-5.24,13.19
0.0,0.0,0.0,0.0,0.0,5.0,0.0,480.0,115.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,74.63,28.47,57.61
0.0,0.0,0.0,0.0,0.0,0.0,609.0,478.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,70.38,32.61,69.84
0.0,0.0,0.0,0.0,0.0,207.0,0.0,473.0,0.0,0.0,0.0,255.0,0.0,0.0,157.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,58.88,41.5,39.82
0.0,55.0,0.0,0.0,0.0,0.0,770.0,470.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,45.41,6.82,28.26
